CLIENT_CODE,FILE_NBR,SUBMISSION_NUMBER,LINE_NUMBER,INPATIENT_REVENUE,OUTPATIENT_REVENUE,TOTAL_REVENUE,INPATIENT_DEDUCTION,OUTPATIENT_DEDUCTION,TOTAL_DEDUCTION,NET_INPATIENT_REVENUE,NET_OUTPATIENT_REVENUE,NET_PATIENT_REVENUE
23,100204,1.00204010120191e+35,20,147297,27551841,27699138,126868,23231325,23358193,20429,4320516,4340945
23,100204,1.00204010120191e+35,21,3153672050,1881546790,5035218840,2828661363,1714727595,4543388958,325010687,166819195,491829882
23,100204,1.00204010120191e+35,22,,,2496337849,,,2159420934,,,336916915
23,100206,1.00206010120191e+35,1,,,,4106339,7302396,11408735,-4106339,-7302396,-11408735
23,100206,1.00206010120191e+35,2,45202496,85737572,130940068,,,,45202496,85737572,130940068
23,100206,1.00206010120191e+35,3,,,,,,,,,
23,100206,1.00206010120191e+35,4,,,,24553518,17657869,42211387,-24553518,-17657869,-42211387
23,100206,1.00206010120191e+35,5,207021711,123253841,330275552,181667236,118159853,299827089,25354475,5093988,30448463
23,100206,1.00206010120191e+35,6,21969010,15412022,37381032,20118545,15443612,35562157,1850465,-31590,1818875
23,100206,1.00206010120191e+35,7,30909682,67316629,98226311,18452959,51234209,69687168,12456723,16082420,28539143
23,100206,1.00206010120191e+35,8,,,,,,,,,
23,100206,1.00206010120191e+35,9,,,,,,,,,
23,100206,1.00206010120191e+35,10,162594905,99543550,262138455,146607305,92370882,238978187,15987600,7172668,23160268
23,100206,1.00206010120191e+35,11,52960962,61206592,114167554,49182040,59597779,108779819,3778922,1608813,5387735
23,100206,1.00206010120191e+35,12,91489249,109810386,201299635,73556101,90699161,164255262,17933148,19111225,37044373
23,100206,1.00206010120191e+35,13,68152153,123228791,191380944,51732280,100945021,152677301,16419873,22283770,38703643
23,100206,1.00206010120191e+35,14,1431800,10688061,12119861,560615,1886652,2447267,871185,8801409,9672594
23,100206,1.00206010120191e+35,15,,,,16417,68189,84606,-16417,-68189,-84606
23,100206,1.00206010120191e+35,16,,,,466636,926221,1392857,-466636,-926221,-1392857
23,100206,1.00206010120191e+35,17,,,,31701162,77896174,109597336,-31701162,-77896174,-109597336
23,100206,1.00206010120191e+35,18,,,,,,,,,
23,100206,1.00206010120191e+35,19,681731968,696197444,1377929412,602721153,634188018,1236909171,79010815,62009426,141020241
23,100206,1.00206010120191e+35,20,,41426,41426,,37641,37641,,3785,3785
23,100206,1.00206010120191e+35,21,681731968,696156018,1377887986,602721153,634150377,1236871530,79010815,62005641,141016456
23,100206,1.00206010120191e+35,22,,,768986588,,,664690569,,,104296019
23,100209,1.00209010120191e+35,1,,,,40089883,30900183,70990066,-40089883,-30900183,-70990066
23,100209,1.00209010120191e+35,2,280354532,165537446,445891978,,,,280354532,165537446,445891978
23,100209,1.00209010120191e+35,3,,,,,,,,,
23,100209,1.00209010120191e+35,4,,,,40176687,13172232,53348919,-40176687,-13172232,-53348919
23,100209,1.00209010120191e+35,5,420788377,82729457,503517834,367749227,84239960,451989187,53039150,-1510503,51528647
23,100209,1.00209010120191e+35,6,197818876,43345115,241163991,202896611,43382942,246279553,-5077735,-37827,-5115562
23,100209,1.00209010120191e+35,7,124409482,49573409,173982891,62588583,38854570,101443153,61820899,10718839,72539738
23,100209,1.00209010120191e+35,8,,,,,,,,,
23,100209,1.00209010120191e+35,9,,,,,,,,,
23,100209,1.00209010120191e+35,10,1060292986,301138609,1361431595,980762083,285021067,1265783150,79530903,16117542,95648445
23,100209,1.00209010120191e+35,11,309969070,215913997,525883067,304481786,211901010,516382796,5487284,4012987,9500271
23,100209,1.00209010120191e+35,12,448345607,399393072,847738679,379190941,347738048,726928989,69154666,51655024,120809690
23,100209,1.00209010120191e+35,13,139723514,131561733,271285247,99838519,88877237,188715756,39884995,42684496,82569491
23,100209,1.00209010120191e+35,14,127733930,31917334,159651264,12022925,4821769,16844694,115711005,27095565,142806570
23,100209,1.00209010120191e+35,15,,,,369286,52682,421968,-369286,-52682,-421968
23,100209,1.00209010120191e+35,16,,,,10520436,23347761,33868197,-10520436,-23347761,-33868197
23,100209,1.00209010120191e+35,17,,,,224093010,156749606,380842616,-224093010,-156749606,-380842616
23,100209,1.00209010120191e+35,18,,,,,,,,,
23,100209,1.00209010120191e+35,19,3109436374,1421110172,4530546546,2724779977,1329059067,4053839044,384656397,92051105,476707502
23,100209,1.00209010120191e+35,20,,,,,,,,,
23,100209,1.00209010120191e+35,21,3109436374,1421110172,4530546546,2724779977,1329059067,4053839044,384656397,92051105,476707502
23,100209,1.00209010120191e+35,22,,,3006338588,,,2697810691,,,308527897
23,100211,1.00211010120191e+35,1,,,,12272456,15754453,28026909,-12272456,-15754453,-28026909
23,100211,1.00211010120191e+35,2,20149961,24524854,44674815,,,,20149961,24524854,44674815
23,100211,1.00211010120191e+35,3,,,,,,,,,
23,100211,1.00211010120191e+35,4,,,,8331972,7880513,16212485,-8331972,-7880513,-16212485
23,100211,1.00211010120191e+35,5,47785509,30724262,78509771,41265072,28947877,70212949,6520437,1776385,8296822
23,100211,1.00211010120191e+35,6,5979422,8615875,14595297,5592076,8342161,13934237,387346,273714,661060
23,100211,1.00211010120191e+35,7,7646085,7857749,15503834,6513988,6808500,13322488,1132097,1049249,2181346
23,100211,1.00211010120191e+35,8,,,,,,,,,
23,100211,1.00211010120191e+35,9,,,,,,,,,
23,100211,1.00211010120191e+35,10,58272823,46469454,104742277,51111339,45526665,96638004,7161484,942789,8104273
23,100211,1.00211010120191e+35,11,18427834,41440411,59868245,16449791,37995062,54444853,1978043,3445349,5423392
23,100211,1.00211010120191e+35,12,20689188,49275430,69964618,13691520,37400132,51091652,6997668,11875298,18872966
23,100211,1.00211010120191e+35,13,,,,,,,,,
23,100211,1.00211010120191e+35,14,146801,639636,786437,44577,152242,196819,102224,487394,589618
23,100211,1.00211010120191e+35,15,,,,,,,,,
23,100211,1.00211010120191e+35,16,,,,70764,290685,361449,-70764,-290685,-361449
23,100211,1.00211010120191e+35,17,,,,1859140,2288549,4147689,-1859140,-2288549,-4147689
23,100211,1.00211010120191e+35,18,,,,,,,,,
23,100211,1.00211010120191e+35,19,179097623,209547671,388645294,157202695,191386839,348589534,21894928,18160832,40055760
23,100211,1.00211010120191e+35,20,,,,,,,,,
23,100211,1.00211010120191e+35,21,179097623,209547671,388645294,157202695,191386839,348589534,21894928,18160832,40055760
23,100211,1.00211010120191e+35,22,,,234575140,,,202174509,,,32400631
23,100212,1.00212010120191e+35,1,,,,18771536,27729545,46501081,-18771536,-27729545,-46501081
23,100212,1.00212010120191e+35,2,198636417,185650536,384286953,,,,198636417,185650536,384286953
23,100212,1.00212010120191e+35,3,,,,,,,,,
23,100212,1.00212010120191e+35,4,,,,35110286,6933700,42043986,-35110286,-6933700,-42043986
23,100212,1.00212010120191e+35,5,1055373586,388452054,1443825640,947883953,379088861,1326972814,107489633,9363193,116852826
23,100212,1.00212010120191e+35,6,119130809,38413127,157543936,117797018,38446334,156243352,1333791,-33207,1300584
23,100212,1.00212010120191e+35,7,101375721,54425382,155801103,80343542,45377424,125720966,21032179,9047958,30080137
23,100212,1.00212010120191e+35,8,,,,,,,,,
23,100212,1.00212010120191e+35,9,,,,,,,,,
23,100212,1.00212010120191e+35,10,912056220,387864866,1299921086,827679155,361762373,1189441528,84377065,26102493,110479558
23,100212,1.00212010120191e+35,11,144164625,151603710,295768335,141367061,149072055,290439116,2797564,2531655,5329219
23,100212,1.00212010120191e+35,12,139521555,134660267,274181822,106060927,100045933,206106860,33460628,34614334,68074962
23,100212,1.00212010120191e+35,13,196632221,202699707,399331928,150930864,148793510,299724374,45701357,53906197,99607554
23,100212,1.00212010120191e+35,14,55897674,46067560,101965234,-2199633,7168615,4968982,58097307,38898945,96996252
23,100212,1.00212010120191e+35,15,,,,1807823,397909,2205732,-1807823,-397909,-2205732
23,100212,1.00212010120191e+35,16,,,,6068340,8237000,14305340,-6068340,-8237000,-14305340
23,100212,1.00212010120191e+35,17,,,,164232520,167528019,331760539,-164232520,-167528019,-331760539
23,100212,1.00212010120191e+35,18,,,,,,,,,
23,100212,1.00212010120191e+35,19,2922788828,1589837209,4512626037,2595853392,1440581278,4036434670,326935436,149255931,476191367
23,100212,1.00212010120191e+35,20,,,,,,,,,
23,100212,1.00212010120191e+35,21,2922788828,1589837209,4512626037,2595853392,1440581278,4036434670,326935436,149255931,476191367
23,100212,1.00212010120191e+35,22,,,2269203171,,,1985711878,,,283491293
23,100213,1.00213010120191e+35,1,,,,3441832,3819648,7261480,-3441832,-3819648,-7261480
23,100213,1.00213010120191e+35,2,117555276,83485049,201040325,,,,117555276,83485049,201040325
23,100213,1.00213010120191e+35,3,,,,,,,,,
23,100213,1.00213010120191e+35,4,,,,38589235,10207518,48796753,-38589235,-10207518,-48796753
23,100213,1.00213010120191e+35,5,614116504,152310081,766426585,548292003,145450759,693742762,65824501,6859322,72683823
23,100213,1.00213010120191e+35,6,77388950,21134666,98523616,76291633,20460180,96751813,1097317,674486,1771803
23,100213,1.00213010120191e+35,7,54084601,21865210,75949811,34960710,16589164,51549874,19123891,5276046,24399937
23,100213,1.00213010120191e+35,8,,,,,,,,,
23,100213,1.00213010120191e+35,9,,,,,,,,,
23,100213,1.00213010120191e+35,10,424771310,105903540,530674850,387246782,98160626,485407408,37524528,7742914,45267442
23,100213,1.00213010120191e+35,11,70260617,50909765,121170382,68796968,49503270,118300238,1463649,1406495,2870144
23,100213,1.00213010120191e+35,12,109026381,63304534,172330915,84001110,47337504,131338614,25025271,15967030,40992301
23,100213,1.00213010120191e+35,13,101452204,83189424,184641628,68414040,54042218,122456258,33038164,29147206,62185370
23,100213,1.00213010120191e+35,14,39832235,15895296,55727531,3451880,1090678,4542558,36380355,14804618,51184973
23,100213,1.00213010120191e+35,15,,,,44704,9450,54154,-44704,-9450,-54154
23,100213,1.00213010120191e+35,16,,,,8512409,12528120,21040529,-8512409,-12528120,-21040529
23,100213,1.00213010120191e+35,17,,,,107091295,74615559,181706854,-107091295,-74615559,-181706854
23,100213,1.00213010120191e+35,18,,,,,,,,,
23,100213,1.00213010120191e+35,19,1608488078,597997565,2206485643,1429134601,533814694,1962949295,179353477,64182871,243536348
23,100213,1.00213010120191e+35,20,,150165,150165,,131935,131935,,18230,18230
23,100213,1.00213010120191e+35,21,1608488078,597847400,2206335478,1429134601,533682759,1962817360,179353477,64164641,243518118
23,100213,1.00213010120191e+35,22,,,1008817775,,,857502518,,,151315257
23,100217,1.00217010120191e+35,1,,,,9217576,11070127,20287703,-9217576,-11070127,-20287703
23,100217,1.00217010120191e+35,2,26367328,18957397,45324725,,,,26367328,18957397,45324725
23,100217,1.00217010120191e+35,3,,,,,,,,,
23,100217,1.00217010120191e+35,4,,,,,,,,,
23,100217,1.00217010120191e+35,5,260065276,241787604,501852880,232008596,222788409,454797005,28056680,18999195,47055875
23,100217,1.00217010120191e+35,6,14968193,15714388,30682581,12483309,12024078,24507387,2484884,3690310,6175194
23,100217,1.00217010120191e+35,7,11338856,14430614,25769470,9306063,11402040,20708103,2032793,3028574,5061367
23,100217,1.00217010120191e+35,8,,,,,,,,,
23,100217,1.00217010120191e+35,9,,,,,,,,,
23,100217,1.00217010120191e+35,10,,,,,,,,,
23,100217,1.00217010120191e+35,11,,,,,,,,,
23,100217,1.00217010120191e+35,12,128644966,180450994,309095960,119953792,164862074,284815866,8691174,15588920,24280094
23,100217,1.00217010120191e+35,13,,,,,,,,,
23,100217,1.00217010120191e+35,14,,,,,,,,,
23,100217,1.00217010120191e+35,15,,,,,,,,,
23,100217,1.00217010120191e+35,16,,,,328733,1135597,1464330,-328733,-1135597,-1464330
23,100217,1.00217010120191e+35,17,,,,18622002,11040669,29662671,-18622002,-11040669,-29662671
23,100217,1.00217010120191e+35,18,,,,,,,,,
23,100217,1.00217010120191e+35,19,441384619,471340997,912725616,401920071,434322994,836243065,39464548,37018003,76482551
23,100217,1.00217010120191e+35,20,,,,,,,,,
23,100217,1.00217010120191e+35,21,441384619,471340997,912725616,401920071,434322994,836243065,39464548,37018003,76482551
23,100217,1.00217010120191e+35,22,,,309095960,,,284815866,,,24280094
23,100219,1.00219100120181e+35,1,,,,6090715,10705152,16795867,-6090715,-10705152,-16795867
23,100219,1.00219100120181e+35,2,32252448,34377794,66630242,,,,32252448,34377794,66630242
23,100219,1.00219100120181e+35,3,,,,,,,,,
23,100219,1.00219100120181e+35,4,,,,20999272,13300441,34299713,-20999272,-13300441,-34299713
23,100219,1.00219100120181e+35,5,283298850,197041483,480340333,224063967,170788571,394852538,59234883,26252912,85487795
23,100219,1.00219100120181e+35,6,21593052,11152016,32745068,17927597,8893493,26821090,3665455,2258523,5923978
23,100219,1.00219100120181e+35,7,12135195,15080674,27215869,7787484,10428997,18216481,4347711,4651677,8999388
23,100219,1.00219100120181e+35,8,182509,571585,754094,,,,182509,571585,754094
23,100219,1.00219100120181e+35,9,1576336,4123075,5699411,,,,1576336,4123075,5699411
23,100219,1.00219100120181e+35,10,142892556,96704976,239597532,114348410,85106426,199454836,28544146,11598550,40142696
23,100219,1.00219100120181e+35,11,39499160,35709656,75208816,32291947,33131294,65423241,7207213,2578362,9785575
23,100219,1.00219100120181e+35,12,39169643,64234369,103404012,23655194,43514964,67170158,15514449,20719405,36233854
23,100219,1.00219100120181e+35,13,70579571,100932088,171511659,41174350,58489999,99664349,29405221,42442089,71847310
23,100219,1.00219100120181e+35,14,1017900,4755856,5773756,1178291,1877169,3055460,-160391,2878687,2718296
23,100219,1.00219100120181e+35,15,,,,194129,251906,446035,-194129,-251906,-446035
23,100219,1.00219100120181e+35,16,,,,5474,75341,80815,-5474,-75341,-80815
23,100219,1.00219100120181e+35,17,,,,6271661,18820805,25092466,-6271661,-18820805,-25092466
23,100219,1.00219100120181e+35,18,,,,,,,,,
23,100219,1.00219100120181e+35,19,644197220,564683572,1208880792,495988491,455384558,951373049,148208729,109299014,257507743
23,100219,1.00219100120181e+35,20,,,,,,,,,
23,100219,1.00219100120181e+35,21,644197220,564683572,1208880792,495988491,455384558,951373049,148208729,109299014,257507743
23,100219,1.00219100120181e+35,22,,,589722019,,,431712584,,,158009435
23,100220,1.00220100120181e+35,1,,,,36496166,21673481,58169647,-36496166,-21673481,-58169647
23,100220,1.00220100120181e+35,2,60239181,51533639,111772820,,,,60239181,51533639,111772820
23,100220,1.00220100120181e+35,3,,,,,,,,,
23,100220,1.00220100120181e+35,4,,,,54767356,26936003,81703359,-54767356,-26936003,-81703359
23,100220,1.00220100120181e+35,5,582415010,224024954,806439964,490618996,197006780,687625776,91796014,27018174,118814188
23,100220,1.00220100120181e+35,6,,,,,,,,,
23,100220,1.00220100120181e+35,7,28219943,15887545,44107488,23161007,13289975,36450982,5058936,2597570,7656506
23,100220,1.00220100120181e+35,8,,,,,,,,,
23,100220,1.00220100120181e+35,9,,,,,,,,,
23,100220,1.00220100120181e+35,10,338076938,142036488,480113426,282672384,125116326,407788710,55404554,16920162,72324716
23,100220,1.00220100120181e+35,11,89093211,66585495,155678706,85189445,60471952,145661397,3903766,6113543,10017309
23,100220,1.00220100120181e+35,12,223934382,193682127,417616509,123269525,107606458,230875983,100664857,86075669,186740526
23,100220,1.00220100120181e+35,13,,,,,,,,,
23,100220,1.00220100120181e+35,14,31123474,41312171,72435645,7828040,6423470,14251510,23295434,34888701,58184135
23,100220,1.00220100120181e+35,15,,,,,,,,,
23,100220,1.00220100120181e+35,16,,,,9775133,16353035,26128168,-9775133,-16353035,-26128168
23,100220,1.00220100120181e+35,17,,,,,,,,,
23,100220,1.00220100120181e+35,18,,,,,,,,,
23,100220,1.00220100120181e+35,19,1353102139,735062419,2088164558,1113778052,574877480,1688655532,239324087,160184939,399509026
23,100220,1.00220100120181e+35,20,,,,,,,,,
23,100220,1.00220100120181e+35,21,1353102139,735062419,2088164558,1113778052,574877480,1688655532,239324087,160184939,399509026
23,100220,1.00220100120181e+35,22,,,1053408641,,,784326090,,,269082551
23,100223,1.00223010120191e+35,1,,,,15637358,25103233,40740591,-15637358,-25103233,-40740591
23,100223,1.00223010120191e+35,2,155943540,180281247,336224787,,,,155943540,180281247,336224787
23,100223,1.00223010120191e+35,3,,,,,,,,,
23,100223,1.00223010120191e+35,4,,,,6830792,2539216,9370008,-6830792,-2539216,-9370008
23,100223,1.00223010120191e+35,5,758732938,394032777,1152765715,695078964,380435329,1075514293,63653974,13597448,77251422
23,100223,1.00223010120191e+35,6,104786987,36518770,141305757,96318581,36694564,133013145,8468406,-175794,8292612
23,100223,1.00223010120191e+35,7,138533688,196354504,334888192,116698745,184324701,301023446,21834943,12029803,33864746
23,100223,1.00223010120191e+35,8,,,,,,,,,
23,100223,1.00223010120191e+35,9,,,,,,,,,
23,100223,1.00223010120191e+35,10,236123910,120855403,356979313,218800795,114877027,333677822,17323115,5978376,23301491
23,100223,1.00223010120191e+35,11,140497965,138190604,278688569,133877599,134738560,268616159,6620366,3452044,10072410
23,100223,1.00223010120191e+35,12,92512717,106354792,198867509,62919683,76953148,139872831,29593034,29401644,58994678
23,100223,1.00223010120191e+35,13,198681435,274538368,473219803,144216700,215348410,359565110,54464735,59189958,113654693
23,100223,1.00223010120191e+35,14,13506074,27130734,40636808,2450276,4642215,7092491,11055798,22488519,33544317
23,100223,1.00223010120191e+35,15,,,,538250,2647267,3185517,-538250,-2647267,-3185517
23,100223,1.00223010120191e+35,16,,,,5549307,12746824,18296131,-5549307,-12746824,-18296131
23,100223,1.00223010120191e+35,17,,,,147923218,159612473,307535691,-147923218,-159612473,-307535691
23,100223,1.00223010120191e+35,18,,,,,,,,,
23,100223,1.00223010120191e+35,19,1839319254,1474257199,3313576453,1646840268,1350662967,2997503235,192478986,123594232,316073218
23,100223,1.00223010120191e+35,20,,,,,,,,,
23,100223,1.00223010120191e+35,21,1839319254,1474257199,3313576453,1646840268,1350662967,2997503235,192478986,123594232,316073218
23,100223,1.00223010120191e+35,22,,,1307755194,,,1101731922,,,206023272
23,100224,1.00224010120191e+35,1,,,,6188308,8205043,14393351,-6188308,-8205043,-14393351
23,100224,1.00224010120191e+35,2,74780432,63348921,138129353,,,,74780432,63348921,138129353
23,100224,1.00224010120191e+35,3,,,,,,,,,
